Category,Subcategory,Product Title,Price,Rating,Product URL
Sports,Fitness,"Lifelong Foam Roller for Exercise Gym- Deep Tissue Body Massage Roller for Back Pain, Neck & Knee Pain Relief- Yoga Roller Fitness Workout, Muscle Massager Equipment, Muscle Recovery, Stretching Tool",519,4,https://www.amazon.in/Lifelong-Exercise-Recovery-Stretching-LLFR03/dp/B0BRKWT2SN/ref=sr_1_7?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-7
Sports,Fitness,"Bodyband Abs Roller for Men & Women Stomach Abs Roller Wheel for Home Workout, Gym Ab Roller for Men Abs Workout Equipment for Abdominal Ab Roller Home Exercise Equipment With Knee Mat -Yellow Black",199,3.7,https://www.amazon.in/Bodyband-Stomach-Equipment-Abdominal-Exercise/dp/B0CR7G9V56/ref=sr_1_8?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-8
Sports,Fitness,"Boldfit Adjustable Hand Grip Strengthener, Hand Gripper for Men & Women for Gym Workout Hand Exercise Equipment to Use in Home for Forearm Exercise, Finger Exercise Power Gripper",178,4.1,https://www.amazon.in/Boldfit-Adjustable-Strengthener-Exercise-Equipment/dp/B0B77X44MX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-9
Sports,Fitness,Lifelong Polypropylene Adjustable Home Gym Exercise Fitness Stepper for Exercise Aerobics Stepper with 3 Height Adjustments| Max Weight 200kg (Black & Red),849,4.3,https://www.amazon.in/Lifelong-Polypropylene-Adjustable-Exercise-Aerobics/dp/B089SNPGMS/ref=sr_1_10?dib=eyJ2IjoiMSJ9.c5edk5W1P-J6Kanw9LIScGwXzM0Rrj0t20PGRHjbFMjUfAp_VAYFNDq5TIAZW-ApmetNNJp8xnQx78O8_t_aIuHHepBiBLigPwGmeK4ywbWfGPvbnFkNNE0ObhRbGmGeOyOvSiw5yXfiVr0IPRU-TCFjIQLcQSuGjiO8AuXHRk-UYwcBlT8JXi4HNQHtq7aHYQfnNO47TtADz4m39I9Nh0IS_gYEW7rszXA2d41cyi0oSZJrtE3oFUwwB313DDSv41KcpIhb4ml0qa6EUIl-cfsrYy29jC42Nk_GIq2CJAE.t9jMYtnumGQpDZw8f1PYh2ZKD8LtCGHIbuvEbJ-3G3M&dib_tag=se&keywords=fitness+equipment&qid=1747506152&sr=8-10
Toys,Board Games,"Popcorn Games & Puzzles 10 in 1 Classic Board Games for Smart Kids|Help to Boost Decision Making,Strategic Thinking and Problem Solving, Family",483,4.1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY1Mzc5OTEwMjQ3Mzc1OjE3NDc1MDYxOTg6c3BfYXRmOjMwMDQ0OTA5MDAxOTkzMjo6MDo6&url=%2FPopcorn-Games-Puzzles-Decision-Strategic%2Fdp%2FB0C8JPGMGM%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU%26dib_tag%3Dse%26keywords%3Dboard%2Bgames%26qid%3D1747506197%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Toys,Board Games,"ODWAG Premium Carricade Board Game for Kids,Adults, Family|Interesting Board Game for Home and Party|Exciting Game-Play |Age:8+|2-4 Players|Superior Build Quality",1380,4.3,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY1Mzc5OTEwMjQ3Mzc1OjE3NDc1MDYxOTg6c3BfYXRmOjMwMDM4MDg4ODM4NTMzMjo6MDo6&url=%2FCorridor-Interesting-Exciting-Game-Play-breakable%2Fdp%2FB0D5BTWLGL%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU%26dib_tag%3Dse%26keywords%3Dboard%2Bgames%26qid%3D1747506197%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Toys,Board Games,"SHASN The Political Strategy Board Game for Adults and Children | 14+ Years | Epic Game of Politics, Ethics and Strategy | 3-5 Players | Multicolor",3699,4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY1Mzc5OTEwMjQ3Mzc1OjE3NDc1MDYxOTg6c3BfYXRmOjMwMDIwMzg2NDkzMTAzMjo6MDo6&url=%2FPolitical-Strategy-Children-Politics-Multicolor%2Fdp%2FB0C1NNBL73%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU%26dib_tag%3Dse%26keywords%3Dboard%2Bgames%26qid%3D1747506197%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Toys,Board Games,"Frank Treasure Island Board Game | Family Games for Kids 5+ Years & Adults | 2 Players Fun & Challenging Brain Booster Logical Game | Interactive Memory Game Gift for 5+ Year Old Boys, Girls & Teens",449,4.2,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MzY1Mzc5OTEwMjQ3Mzc1OjE3NDc1MDYxOTg6c3BfYXRmOjMwMDE2MDE5MzI0NjYzMjo6MDo6&url=%2FFrank-22112-Treasure-Island%2Fdp%2FB009REZ55A%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU%26dib_tag%3Dse%26keywords%3Dboard%2Bgames%26qid%3D1747506197%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
Toys,Board Games,"Popcorn Games & Puzzles 10 in 1 Classic Board Games for Smart Kids|Help to Boost Decision Making,Strategic Thinking and Problem Solving, Family",483,4.1,https://www.amazon.in/Popcorn-Games-Puzzles-Decision-Strategic/dp/B0C8JPGMGM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-5
Toys,Board Games,"Clapjoy Slingo Fastest Finger First Board Game for Adults & Kids Wooden String Hockey Game Sling Puck Board Hockey Toy Perfect for Family Entertainment, Birthday Party, Christmas Gift",730,4.2,https://www.amazon.in/Clapjoy-Faster-Finger-Fastest-Children/dp/B09FJKN8K5/ref=sr_1_6?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-6
Toys,Board Games,"Funskool Scotland Yard, A Compelling Detective Game, Strategy Game, Board Game for kids, Adults, Educational, 3 to 6 Players, Family Fun, Activity Toy for Childrens, Gift Set for Kid, Ages 7+ Years",590,4.4,https://www.amazon.in/Funskool-Scotland-Yard-Compelling-Detective/dp/B00ET0MMM6/ref=sr_1_7?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-7
Toys,Board Games,"SHINETOY ENTERTAIN KIDS Ice-Block Breaking Game Save Penguin Toys Table, Penguin Trap Ice Breaking Board Game Toys for Kids Boys Girls Parent-Child Intelligence",459,4.4,https://www.amazon.in/SHINETOY-ENTERTAIN-Breaking-Penguin-Board/dp/B0D5HGYFML/ref=sr_1_8?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-8
Toys,Board Games,"Hasbro Gaming Battleship Board Game, Classic Strategy Play for Kids and Adults, for Boys & Girls Ages 7 and Up, for 2 Players, Birthday Gift",1099,4.3,https://www.amazon.in/Hasbro-Battleship-Classic-Strategy-Players/dp/B08662XYXD/ref=sr_1_9?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-9
Toys,Board Games,"Funskool Strike 4, Classic Disc Dropping Game, Strategy Game, Board Game for kids, Adults, Families, Educational, 2 Players, Family Fun, Activity Toy for Childrens, Gift Set for Kid, Ages 6+ Years",361,4.5,https://www.amazon.in/Funskool-Games-Classic-Dropping-Connect/dp/B08ZKFTXYJ/ref=sr_1_10?dib=eyJ2IjoiMSJ9.6riRVh_cc-MpYpZd98knT7AhojuuBZjqq7ESpEBe7pNte5HZv3srigApEN30BQ_vWDI0sD5vn7gsaxiRhAy98Ibut-jq53bLBpEqF9zKnnqrCYzGxPbAK0EH01fXoNc-pcUOdo4wNRr0h49ovJyuTu2z6Q3ofjuESWsIydK9NE78FTfW_unm1Qx6D9a7m-gLivYiXI2rK_pKGSiLuyFQlCagx4vLbpXwqQBu7TRyG98e1WyF3KwsOljgIcMimjrm-01Qb_cWxRMurtH1MJIrUAyBl36c6Pbef0DncvKV6So.yN3C2GxagWpKZLrS2EffGwGNFRuYSdDD4rT4NEPHdZU&dib_tag=se&keywords=board+games&qid=1747506197&sr=8-10
Grocery,Snacks,"GreenFinity Mixed Dry Fruits Pack – 500g | Nutritious Snack with Almonds, Cashews, Raisins & Cranberries | Resealable Pack for Freshness",309,4.1,https://www.amazon.in/GreenFinity-Mixed-Dry-Fruits-Pack/dp/B0F7QHJ6H6/ref=sr_1_1?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-1
Grocery,Snacks,Beyond Snack Kerala Banana Chips - Original Style 30g/25 Gms (Weight may vary),,4.1,https://www.amazon.in/Beyond-Sn%C3%A1ck-Kerala-Banana-Chips/dp/B09R82ZR1H/ref=sr_1_2_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-2
Grocery,Snacks,Farmley Achaari Munchies Made With Makhanas Healthy Snacks (33 g),,3.8,https://www.amazon.in/Farmley-Achaari-Munchies-Makhanas-Healthy/dp/B0DJPBRC1C/ref=sr_1_10_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-10
Grocery,Snacks,Bhujialalji Soya Sticks (pack of 1) 150g | snacks | Namkeen savoury chips | All time favourite indian snacks/Namkeen | Ready to eat | Crispy & Light snacks.,,4.3,https://www.amazon.in/Bhujialalji-Namkeen-savoury-favourite-snacks/dp/B0CH1FZVX7/ref=sr_1_4_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-4
Grocery,Snacks,"Britannia Little Hearts, 75g",,4.5,https://www.amazon.in/Britannia-Little-Heart-75g/dp/B077JSZ95H/ref=sr_1_5_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-5
Grocery,Snacks,"Lay's Potato Chips 48 Gram, American Style Cream & Onion Flavour, Crunchy Chips & Snacks (Weight May Vary)",,4.4,https://www.amazon.in/Lays-American-Style-Cream-Onion/dp/B00PNQYFFM/ref=sr_1_6_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-6
Grocery,Snacks,"Kurkure Yummy Cheese Puffcorn Namkeen, 28g",,4.4,https://www.amazon.in/Kurkure-Yummy-Cheese-Puffcorn-Namkeen/dp/B00EZZPS80/ref=sr_1_7_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-7
Grocery,Snacks,"Epiken Crax Moong Dal Namkeen 160g||Crunchy & Spicy Moong dal Bhujia Snack|Indian Namkeen|Spicy Tadka|Social Gatherings,Fun Snack|Crunchy Gourmet Snacks for Parties,Drinks,Tea & Coffee|100% Vegetarian",,4.3,https://www.amazon.in/CRAX-MOONG-DAL-Namkeen-160G/dp/B0CRDDDMYF/ref=sr_1_8_f3_0o_fs?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-8
Grocery,Snacks,"PrettyNutty Healthy Nutmix 500g, Dried Almonds, Black Raisins, Cashewnuts, Cranberries, Black Dates & Many More. (Pack of Jar)",324,3.6,https://www.amazon.in/PrettyNutty-Healthy-Almonds-Cashewnuts-Cranberries/dp/B0CFB78BFM/ref=sr_1_9?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sr=8-9
Grocery,Snacks,"Sunfeast Dark Fantasy Yumfills Whoopie Pie, Chocolate Chip, 253g",79,4.3,https://www.amazon.in/Sunfeast-Yumfills-Whoopie-Chocolate-Chip/dp/B06WGM2HK2/ref=sr_1_3_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.5XCwCmfNcoteymKLBMv9PybSH3-2sGukLNOIp5xbIXWUd-zJnACuWEjxJIO3Ly2ys5swmKTemxicyaF_EMUGFubWDmDYpurYf8VAR5YnHBwECsi1a62LXpHIwtFv3gbBO38Z5nWqz9FBOkdC35JgjSWfwckcCt4i1dz7ZujmHJCSnIeSWfB-9a1uVQdyYDKz_eO2aWgQU8PZn9-L3EqDste4qsl-uq1npl7c83l_YMkYK17p3HGFGeWBE_TRznBZ5yfVj8PqVX1IxrBkHdPwew_xmVpErMLhyA6Gg8S8ack.U5xMINtAKJ2F4XavjoF6As9RE0gOfvm9utjh_brJJwQ&dib_tag=se&keywords=snacks&qid=1747506187&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-3
